"character_id","root_character","character_sub1","botanical_id"
12199,"inflorescence","cymose",763
12200,"floral symmetry","actinomorphic",763
12201,"floral type","pentamerous",763
12202,"floral attachment","gamopetalous",763
12203,"corolla aestivation","imbricate",763
12204,"fruit","berry",763
12205,"sexual Reproductive Unit","covered seed",763
12206,"habit","tree",764
12207,"bark texture","smooth",764
12208,"bole","branched",764
12209,"thorn","present",764
12210,"petiole","petiolate",764
12211,"stipules","absent",764
12212,"leaf type","simple",764
12213,"leaf arrangement","alternate",764
12214,"leaf venation","pinnate",764
12215,"inflorescence","raceme",764
12216,"floral symmetry","actinomorphic",764
12217,"floral type","pentamerous",764
12218,"floral attachment","gamopetalous",764
12219,"corolla aestivation","imbricate",764
12220,"fruit","hesperidium",764
12221,"sexual Reproductive Unit","covered seed",764
12222,"habit","tree",765
12223,"bark texture","smooth",765
12224,"bole","branched",765
12225,"thorn","present",765
12226,"petiole","petiolate",765
12227,"stipules","absent",765
12228,"leaf type","simple",765
12229,"leaf arrangement","alternate",765
12230,"leaf venation","pinnate",765
12231,"inflorescence","raceme",765
12232,"floral symmetry","actinomorphic",765
12233,"floral type","pentamerous",765
12234,"floral attachment","gamopetalous",765
12235,"corolla aestivation","imbricate",765
12236,"fruit","hesperidium",765
12237,"sexual Reproductive Unit","covered seed",765
12238,"habit","tree",766
12239,"bark texture","smooth",766
12240,"bole","branched",766
12241,"thorn","present",766
12242,"petiole","petiolate",766
12243,"stipules","present",766
12244,"leaf type","simple",766
12245,"leaf arrangement","alternate",766
12246,"leaf venation","pinnate",766
12247,"inflorescence","solitary",766
12248,"floral symmetry","actinomorphic",766
12249,"floral type","pentamerous",766
12250,"floral attachment","gamopetalous",766
12251,"corolla aestivation","imbricate",766
12252,"fruit","hesperidium",766
12253,"sexual Reproductive Unit","covered seed",766
12254,"habit","tree",767
12255,"bark texture","smooth",767
12256,"bole","branched",767
12257,"thorn","present",767
12258,"petiole","petiolate",767
12259,"leaf type","simple",767
12260,"leaf arrangement","alternate",767
12261,"leaf venation","pinnate",767
12262,"inflorescence","solitary",767
12263,"floral symmetry","actinomorphic",767
12264,"floral type","pentamerous",767
12265,"floral attachment","gamopetalous",767
12266,"corolla aestivation","imbricate",767
12267,"fruit","hesperidium",767
12268,"sexual Reproductive Unit","covered seed",767
12269,"habit","tree",768
12270,"bark texture","smooth",768
12271,"bole","branched",768
12272,"thorn","present",768
12273,"petiole","petiolate",768
12274,"stipules","present",768
12275,"leaf type","simple",768
12276,"leaf arrangement","alternate",768
12277,"leaf venation","pinnate",768
12278,"inflorescence","raceme",768
12279,"floral symmetry","actinomorphic",768
12280,"floral type","pentamerous",768
12281,"floral attachment","gamopetalous",768
12282,"corolla aestivation","imbricate",768
12283,"fruit","hesperidium",768
12284,"sexual Reproductive Unit","covered seed",768
12285,"habit","tree",769
12286,"bark texture","smooth",769
12287,"bole","branched",769
12288,"thorn","present",769
12289,"petiole","petiolate",769
12290,"stipules","absent",769
12291,"leaf type","simple",769
12292,"leaf arrangement","alternate",769
12293,"leaf venation","pinnate",769
12294,"inflorescence","solitary",769
12295,"floral symmetry","actinomorphic",769
12296,"floral type","pentamerous",769
12297,"floral attachment","gamopetalous",769
12298,"corolla aestivation","imbricate",769
12299,"fruit","hesperidium",769
12300,"sexual Reproductive Unit","covered seed",769
12301,"habit","tree",770
12302,"bark texture","smooth",770
12303,"bole","branched",770
12304,"thorn","present",770
12305,"petiole","petiolate",770
12306,"stipules","absent",770
12307,"leaf type","simple",770
12308,"leaf arrangement","alternate",770
12309,"leaf venation","pinnate",770
12310,"inflorescence","cymose",770
12311,"floral symmetry","actinomorphic",770
12312,"floral type","pentamerous",770
12313,"floral attachment","gamopetalous",770
12314,"corolla aestivation","imbricate",770
12315,"fruit","hesperidium",770
12316,"sexual Reproductive Unit","covered seed",770
12317,"habit","tree",771
12318,"bark texture","smooth",771
12319,"bole","branched",771
12320,"thorn","absent",771
12321,"petiole","petiolate",771
12322,"leaf type","compound",771
12323,"leaf arrangement","alternate",771
12324,"leaf venation","pinnate",771
12325,"inflorescence","panicle",771
12326,"floral symmetry","actinomorphic",771
12327,"floral type","pentamerous",771
12328,"floral attachment","gamopetalous",771
12329,"corolla aestivation","imbricate",771
12330,"fruit","drupe",771
12331,"sexual Reproductive Unit","covered seed",771
12332,"habit","tree",772
12333,"bark texture","smooth",772
12334,"bole","branched",772
12335,"petiole","petiolate",772
12336,"leaf type","compound",772
12337,"leaf arrangement","alternate",772
12338,"leaf venation","pinnate",772
12339,"inflorescence","panicle",772
12340,"floral symmetry","actinomorphic",772
12341,"floral type","pentamerous",772
12342,"floral attachment","gamopetalous",772
12343,"corolla aestivation","imbricate",772
12344,"fruit","drupe",772
12345,"sexual Reproductive Unit","covered seed",772
12346,"habit","tree",773
12347,"bark texture","smooth",773
12348,"bole","branched",773
12349,"thorn","absent",773
12350,"petiole","petiolate",773
12351,"stipules","absent",773
12352,"leaf type","compound",773
12353,"leaf arrangement","alternate",773
12354,"leaf venation","pinnate",773
12355,"inflorescence","panicle",773
12356,"floral symmetry","actinomorphic",773
12357,"floral type","pentamerous",773
12358,"floral attachment","gamopetalous",773
12359,"corolla aestivation","imbricate",773
12360,"fruit","drupe",773
12361,"sexual Reproductive Unit","covered seed",773
12362,"habit","tree",774
12363,"bark texture","smooth",774
12364,"bole","branched",774
12365,"thorn","absent",774
12366,"petiole","petiolate",774
12367,"stipules","absent",774
12368,"leaf type","compound",774
12369,"leaf arrangement","alternate",774
12370,"leaf venation","pinnate",774
12371,"inflorescence","panicle",774
12372,"floral symmetry","actinomorphic",774
12373,"floral type","pentamerous",774
12374,"floral attachment","gamopetalous",774
12375,"corolla aestivation","imbricate",774
12376,"fruit","drupe",774
12377,"sexual Reproductive Unit","covered seed",774
12378,"habit","tree",775
12379,"bark texture","smooth",775
12380,"bole","branched",775
12381,"thorn","present",775
12382,"leaf persistence","deciduous",775
12383,"petiole","petiolate",775
12384,"stipules","absent",775
12385,"leaf type","compound",775
12386,"leaf arrangement","alternate",775
12387,"leaf venation","pinnate",775
12388,"inflorescence","raceme",775
12389,"floral symmetry","actinomorphic",775
12390,"floral type","pentamerous",775
12391,"floral attachment","gamopetalous",775
12392,"corolla aestivation","imbricate",775
12393,"fruit","berry",775
12394,"sexual Reproductive Unit","covered seed",775
12395,"habit","tree",776
12396,"bark texture","smooth",776
12397,"bole","branched",776
12398,"thorn","present",776
12399,"petiole","petiolate",776
12400,"leaf type","simple",776
12401,"leaf arrangement","alternate",776
12402,"leaf venation","pinnate",776
12403,"inflorescence","raceme",776
12404,"floral symmetry","actinomorphic",776
12405,"floral type","pentamerous",776
12406,"floral attachment","gamopetalous",776
12407,"corolla aestivation","imbricate",776
12408,"fruit","hesperidium",776
12409,"sexual Reproductive Unit","covered seed",776
12410,"habit","tree",777
12411,"bark texture","smooth",777
12412,"bole","branched",777
12413,"thorn","absent",777
12414,"petiole","petiolate",777
12415,"stipules","absent",777
12416,"leaf type","compound",777
12417,"leaf arrangement","alternate",777
12418,"leaf venation","pinnate",777
12419,"inflorescence","panicle",777
12420,"floral symmetry","actinomorphic",777
12421,"floral type","pentamerous",777
12422,"floral attachment","gamopetalous",777
12423,"corolla aestivation","imbricate",777
12424,"fruit","drupe",777
12425,"sexual Reproductive Unit","covered seed",777
12426,"habit","tree",778
12427,"bark texture","smooth",778
12428,"bole","branched",778
12429,"thorn","absent",778
12430,"petiole","petiolate",778
12431,"stipules","absent",778
12432,"leaf type","compound",778
12433,"leaf arrangement","alternate",778
12434,"leaf venation","pinnate",778
12435,"inflorescence","panicle",778
12436,"floral symmetry","actinomorphic",778
12437,"floral type","pentamerous",778
12438,"floral attachment","gamopetalous",778
12439,"corolla aestivation","imbricate",778
12440,"fruit","drupe",778
12441,"sexual Reproductive Unit","covered seed",778
12442,"habit","tree",779
12443,"bark texture","smooth",779
12444,"bole","branched",779
12445,"thorn","absent",779
12446,"petiole","petiolate",779
12447,"stipules","present",779
12448,"leaf type","compound",779
12449,"leaf arrangement","alternate",779
12450,"leaf venation","pinnate",779
12451,"inflorescence","panicle",779
12452,"floral symmetry","actinomorphic",779
12453,"floral type","pentamerous",779
12454,"floral attachment","gamopetalous",779
12455,"corolla aestivation","imbricate",779
12456,"fruit","drupe",779
12457,"sexual Reproductive Unit","covered seed",779
12458,"habit","tree",780
12459,"bark texture","smooth",780
12460,"bole","branched",780
12461,"thorn","absent",780
12462,"petiole","petiolate",780
12463,"stipules","absent",780
12464,"leaf type","compound",780
12465,"leaf arrangement","alternate",780
12466,"leaf venation","pinnate",780
12467,"inflorescence","panicle",780
12468,"floral symmetry","actinomorphic",780
12469,"floral type","pentamerous",780
12470,"floral attachment","gamopetalous",780
12471,"corolla aestivation","imbricate",780
12472,"fruit","capsule",780
12473,"sexual Reproductive Unit","covered seed",780
12474,"habit","tree",781
12475,"bark texture","smooth",781
12476,"bole","branched",781
12477,"thorn","present",781
12478,"petiole","petiolate",781
12479,"stipules","absent",781
12480,"leaf type","compound",781
12481,"leaf arrangement","alternate",781
12482,"leaf venation","pinnate",781
12483,"inflorescence","cymose",781
12484,"floral type","pentamerous",781
12485,"floral attachment","gamopetalous",781
12486,"corolla aestivation","imbricate",781
12487,"fruit","capsule",781
12488,"habit","tree",782
12489,"bark texture","exfoliating",782
12490,"bole","branched",782
12491,"thorn","present",782
12492,"leaf persistence","deciduous",782
12493,"petiole","petiolate",782
12494,"stipules","present",782
12495,"leaf type","compound",782
12496,"leaf arrangement","alternate",782
12497,"leaf venation","pinnate",782
12498,"inflorescence","panicle",782
12499,"floral symmetry","actinomorphic",782
12500,"floral type","pentamerous",782
12501,"floral attachment","gamopetalous",782
12502,"corolla aestivation","imbricate",782
12503,"fruit","drupe",782
12504,"sexual Reproductive Unit","covered seed",782
12505,"habit","tree",783
12506,"bark texture","exfoliating",783
12507,"bole","branched",783
12508,"thorn","present",783
12509,"leaf persistence","deciduous",783
12510,"petiole","petiolate",783
12511,"stipules","absent",783
12512,"leaf type","compound",783
12513,"leaf arrangement","alternate",783
12514,"leaf venation","pinnate",783
12515,"inflorescence","panicle",783
12516,"floral symmetry","actinomorphic",783
12517,"floral type","pentamerous",783
12518,"floral attachment","gamopetalous",783
12519,"corolla aestivation","imbricate",783
12520,"fruit","capsule",783
12521,"sexual Reproductive Unit","covered seed",783
12522,"habit","tree",784
12523,"bark texture","smooth",784
12524,"bole","branched",784
12525,"thorn","absent",784
12526,"petiole","petiolate",784
12527,"stipules","absent",784
12528,"leaf type","simple",784
12529,"leaf arrangement","alternate",784
12530,"leaf venation","pinnate",784
12531,"inflorescence","panicle",784
12532,"floral symmetry","zygomorphic",784
12533,"floral type","pentamerous",784
12534,"floral attachment","polypetalous",784
12535,"corolla aestivation","imbricate",784
12536,"fruit","berry",784
12537,"sexual Reproductive Unit","covered seed",784
12538,"habit","tree",785
12539,"bark texture","fissured",785
12540,"bole","branched",785
12541,"thorn","absent",785
12542,"petiole","petiolate",785
12543,"stipules","absent",785
12544,"leaf type","compound",785
12545,"leaf arrangement","alternate",785
12546,"leaf venation","pinnate",785
12547,"inflorescence","panicle",785
12548,"floral symmetry","zygomorphic",785
12549,"floral type","pentamerous",785
12550,"floral attachment","polypetalous",785
12551,"corolla aestivation","imbricate",785
12552,"fruit","berry",785
12553,"sexual Reproductive Unit","covered seed",785
12554,"habit","tree",786
12555,"bark texture","fissured",786
12556,"bole","branched",786
12557,"thorn","absent",786
12558,"petiole","petiolate",786
12559,"stipules","absent",786
12560,"leaf type","simple",786
12561,"leaf arrangement","alternate",786
12562,"leaf venation","pinnate",786
12563,"inflorescence","panicle",786
12564,"floral symmetry","zygomorphic",786
12565,"floral type","pentamerous",786
12566,"floral attachment","polypetalous",786
12567,"corolla aestivation","imbricate",786
12568,"fruit","berry",786
12569,"sexual Reproductive Unit","covered seed",786
12570,"habit","tree",787
12571,"bark texture","plated",787
12572,"bole","branched",787
12573,"thorn","absent",787
12574,"leaf persistence","deciduous",787
12575,"petiole","petiolate",787
12576,"stipules","present",787
12577,"leaf type","simple",787
12578,"leaf arrangement","alternate",787
12579,"leaf venation","pinnate",787
12580,"inflorescence","catkin",787
12581,"fruit","capsule",787
12582,"sexual Reproductive Unit","covered seed",787
12583,"habit","tree",788
12584,"bark texture","exfoliating",788
12585,"bole","branched",788
12586,"thorn","absent",788
12587,"petiole","petiolate",788
12588,"stipules","present",788
12589,"leaf type","simple",788
12590,"leaf arrangement","alternate",788
12591,"leaf venation","pinnate",788
12592,"inflorescence","catkin",788
12593,"fruit","capsule",788
12594,"sexual Reproductive Unit","covered seed",788
12595,"habit","tree",789
12596,"bark texture","fissured",789
12597,"bole","branched",789
12598,"thorn","absent",789
12599,"petiole","petiolate",789
12600,"stipules","present",789
12601,"leaf type","simple",789
12602,"leaf arrangement","opposite",789
12603,"leaf venation","pinnate",789
12604,"inflorescence","raceme",789
12605,"floral symmetry","actinomorphic",789
12606,"floral type","pentamerous",789
12607,"floral attachment","gamopetalous",789
12608,"corolla aestivation","imbricate",789
12609,"fruit","drupe",789
12610,"sexual Reproductive Unit","covered seed",789
12611,"bark texture","fissured",790
12612,"bole","branched",790
12613,"thorn","absent",790
12614,"petiole","petiolate",790
12615,"stipules","present",790
12616,"leaf type","compound",790
12617,"leaf arrangement","alternate",790
12618,"leaf venation","pinnate",790
12619,"floral symmetry","zygomorphic",790
12620,"floral type","tetramerous",790
12621,"floral attachment","polypetalous",790
12622,"corolla aestivation","imbricate",790
12623,"fruit","capsule",790
12624,"sexual Reproductive Unit","covered seed",790
12625,"habit","tree",791
12626,"bark texture","smooth",791
12627,"bole","branched",791
12628,"thorn","absent",791
12629,"petiole","petiolate",791
12630,"stipules","absent",791
12631,"leaf type","compound",791
12632,"leaf arrangement","alternate",791
12633,"leaf venation","pinnate",791
12634,"floral symmetry","actinomorphic",791
12635,"floral type","pentamerous",791
12636,"floral attachment","gamopetalous",791
12637,"corolla aestivation","valvate",791
12638,"fruit","drupe",791
12639,"sexual Reproductive Unit","covered seed",791
12640,"habit","tree",792
12641,"bark texture","fissured",792
12642,"bole","branched",792
12643,"thorn","absent",792
12644,"petiole","petiolate",792
12645,"stipules","absent",792
12646,"leaf type","compound",792
12647,"leaf arrangement","alternate",792
12648,"leaf venation","pinnate",792
12649,"floral symmetry","actinomorphic",792
12650,"floral type","pentamerous",792
12651,"floral attachment","gamopetalous",792
12652,"corolla aestivation","imbricate",792
12653,"fruit","drupe",792
12654,"sexual Reproductive Unit","covered seed",792
12655,"habit","tree",793
12656,"bark texture","fissured",793
12657,"bole","branched",793
12658,"thorn","absent",793
12659,"petiole","petiolate",793
12660,"stipules","absent",793
12661,"leaf type","compound",793
12662,"leaf arrangement","alternate",793
12663,"leaf venation","pinnate",793
12664,"inflorescence","panicle",793
12665,"floral symmetry","actinomorphic",793
12666,"floral type","pentamerous",793
12667,"floral attachment","gamopetalous",793
12668,"corolla aestivation","valvate",793
12669,"fruit","drupe",793
12670,"sexual Reproductive Unit","covered seed",793
12671,"habit","tree",794
12672,"bark texture","smooth",794
12673,"bole","branched",794
12674,"thorn","absent",794
12675,"petiole","petiolate",794
12676,"stipules","absent",794
12677,"leaf type","simple",794
12678,"leaf arrangement","alternate",794
12679,"leaf venation","pinnate",794
12680,"inflorescence","cymose",794
12681,"floral symmetry","actinomorphic",794
12682,"floral type","pentamerous",794
12683,"floral attachment","gamopetalous",794
12684,"corolla aestivation","valvate",794
12685,"fruit","samara",794
12686,"sexual Reproductive Unit","covered seed",794
12687,"habit","tree",795
12688,"bark texture","fissured",795
12689,"bole","branched",795
12690,"thorn","absent",795
12691,"petiole","petiolate",795
12692,"stipules","absent",795
12693,"leaf type","compound",795
12694,"leaf arrangement","alternate",795
12695,"leaf venation","pinnate",795
12696,"inflorescence","panicle",795
12697,"floral symmetry","actinomorphic",795
12698,"floral type","pentamerous",795
12699,"floral attachment","gamopetalous",795
12700,"corolla aestivation","valvate",795
12701,"fruit","drupe",795
12702,"sexual Reproductive Unit","covered seed",795
12703,"habit","tree",796
12704,"bark texture","fissured",796
12705,"bole","branched",796
12706,"thorn","absent",796
12707,"petiole","petiolate",796
12708,"stipules","absent",796
12709,"leaf type","compound",796
12710,"leaf arrangement","alternate",796
12711,"leaf venation","pinnate",796
12712,"inflorescence","panicle",796
12713,"floral symmetry","actinomorphic",796
12714,"floral type","pentamerous",796
12715,"floral attachment","gamopetalous",796
12716,"corolla aestivation","valvate",796
12717,"fruit","capsule",796
12718,"sexual Reproductive Unit","covered seed",796
12719,"habit","tree",797
12720,"bark texture","fissured",797
12721,"bole","branched",797
12722,"thorn","absent",797
12723,"petiole","petiolate",797
12724,"leaf type","compound",797
12725,"leaf arrangement","alternate",797
12726,"leaf venation","pinnate",797
12727,"inflorescence","panicle",797
12728,"floral symmetry","actinomorphic",797
12729,"floral type","pentamerous",797
12730,"corolla aestivation","valvate",797
12731,"fruit","capsule",797
12732,"sexual Reproductive Unit","covered seed",797
12733,"habit","tree",798
12734,"bark texture","fissured",798
12735,"bole","branched",798
12736,"thorn","absent",798
12737,"petiole","petiolate",798
12738,"stipules","absent",798
12739,"leaf type","compound",798
12740,"leaf arrangement","alternate",798
12741,"leaf venation","pinnate",798
12742,"inflorescence","panicle",798
12743,"floral symmetry","actinomorphic",798
12744,"floral type","pentamerous",798
12745,"floral attachment","gamopetalous",798
12746,"corolla aestivation","valvate",798
12747,"fruit","drupe",798
12748,"sexual Reproductive Unit","covered seed",798
12749,"habit","tree",799
12750,"bark texture","fissured",799
12751,"bole","branched",799
12752,"thorn","absent",799
12753,"petiole","petiolate",799
12754,"stipules","absent",799
12755,"leaf type","compound",799
12756,"leaf arrangement","alternate",799
12757,"leaf venation","pinnate",799
12758,"inflorescence","panicle",799
12759,"floral symmetry","actinomorphic",799
12760,"floral type","pentamerous",799
12761,"floral attachment","gamopetalous",799
12762,"corolla aestivation","valvate",799
12763,"fruit","drupe",799
12764,"sexual Reproductive Unit","covered seed",799
12765,"habit","tree",800
12766,"bark texture","smooth",800
12767,"bole","branched",800
12768,"thorn","absent",800
12769,"petiole","petiolate",800
12770,"stipules","absent",800
12771,"leaf type","simple",800
12772,"leaf arrangement","alternate",800
12773,"leaf venation","pinnate",800
12774,"inflorescence","panicle",800
12775,"floral symmetry","actinomorphic",800
12776,"floral type","pentamerous",800
12777,"floral attachment","gamopetalous",800
12778,"corolla aestivation","valvate",800
12779,"fruit","drupe",800
12780,"sexual Reproductive Unit","covered seed",800
12781,"habit","tree",801
12782,"bark texture","smooth",801
12783,"bole","branched",801
12784,"thorn","absent",801
12785,"petiole","petiolate",801
12786,"stipules","absent",801
12787,"leaf type","compound",801
12788,"leaf arrangement","alternate",801
12789,"leaf venation","pinnate",801
12790,"inflorescence","panicle",801
12791,"floral symmetry","actinomorphic",801
12792,"floral type","pentamerous",801
12793,"floral attachment","gamopetalous",801
12794,"corolla aestivation","valvate",801
12795,"fruit","drupe",801
12796,"sexual Reproductive Unit","covered seed",801
12797,"habit","tree",802
12798,"bark texture","smooth",802
12799,"bole","branched",802
12800,"thorn","absent",802
12801,"petiole","petiolate",802
12802,"stipules","absent",802
12803,"leaf type","compound",802
12804,"leaf arrangement","alternate",802
12805,"leaf venation","pinnate",802
12806,"inflorescence","panicle",802
12807,"floral symmetry","actinomorphic",802
12808,"floral type","pentamerous",802
12809,"floral attachment","gamopetalous",802
12810,"corolla aestivation","valvate",802
12811,"fruit","drupe",802
12812,"sexual Reproductive Unit","covered seed",802
12813,"habit","tree",803
12814,"bark texture","fissured",803
12815,"bole","branched",803
12816,"thorn","absent",803
12817,"petiole","petiolate",803
12818,"stipules","absent",803
12819,"leaf type","compound",803
12820,"leaf arrangement","alternate",803
12821,"leaf venation","pinnate",803
12822,"inflorescence","panicle",803
12823,"floral symmetry","actinomorphic",803
12824,"floral type","pentamerous",803
12825,"floral attachment","gamopetalous",803
12826,"corolla aestivation","valvate",803
12827,"fruit","drupe",803
12828,"sexual Reproductive Unit","covered seed",803
12829,"habit","tree",804
12830,"bark texture","smooth",804
12831,"bole","branched",804
12832,"thorn","absent",804
12833,"petiole","petiolate",804
12834,"stipules","absent",804
12835,"leaf type","compound",804
12836,"leaf arrangement","alternate",804
12837,"leaf venation","pinnate",804
12838,"inflorescence","panicle",804
12839,"floral symmetry","actinomorphic",804
12840,"floral type","pentamerous",804
12841,"floral attachment","gamopetalous",804
12842,"corolla aestivation","valvate",804
12843,"fruit","drupe",804
12844,"sexual Reproductive Unit","covered seed",804
12845,"habit","tree",805
12846,"bark texture","smooth",805
12847,"bole","branched",805
12848,"thorn","absent",805
12849,"leaf persistence","deciduous",805
12850,"petiole","petiolate",805
12851,"stipules","absent",805
12852,"leaf type","compound",805
12853,"leaf arrangement","alternate",805
12854,"leaf venation","pinnate",805
12855,"inflorescence","panicle",805
12856,"floral symmetry","actinomorphic",805
12857,"floral type","pentamerous",805
12858,"floral attachment","gamopetalous",805
12859,"corolla aestivation","valvate",805
12860,"fruit","drupe",805
12861,"sexual Reproductive Unit","covered seed",805
12862,"habit","tree",806
12863,"bark texture","smooth",806
12864,"bole","branched",806
12865,"thorn","absent",806
12866,"petiole","petiolate",806
12867,"stipules","absent",806
12868,"leaf type","compound",806
12869,"leaf arrangement","alternate",806
12870,"leaf venation","pinnate",806
12871,"inflorescence","panicle",806
12872,"floral symmetry","actinomorphic",806
12873,"floral type","pentamerous",806
12874,"floral attachment","gamopetalous",806
12875,"corolla aestivation","valvate",806
12876,"fruit","drupe",806
12877,"sexual Reproductive Unit","covered seed",806
12878,"habit","tree",807
12879,"bark texture","smooth",807
12880,"bole","branched",807
12881,"thorn","absent",807
12882,"petiole","petiolate",807
12883,"stipules","absent",807
12884,"leaf type","compound",807
12885,"leaf arrangement","alternate",807
12886,"leaf venation","pinnate",807
12887,"inflorescence","panicle",807
12888,"floral symmetry","actinomorphic",807
12889,"floral type","pentamerous",807
12890,"floral attachment","gamopetalous",807
12891,"corolla aestivation","valvate",807
12892,"fruit","drupe",807
12893,"sexual Reproductive Unit","covered seed",807
12894,"habit","tree",808
12895,"bark texture","smooth",808
12896,"bole","branched",808
12897,"thorn","absent",808
12898,"petiole","petiolate",808
12899,"stipules","absent",808
12900,"leaf type","simple",808
12901,"leaf arrangement","alternate",808
12902,"leaf venation","pinnate",808
12903,"inflorescence","solitary",808
12904,"floral symmetry","actinomorphic",808
12905,"floral type","tetramerous",808
12906,"floral attachment","gamopetalous",808
12907,"corolla aestivation","imbricate",808
12908,"fruit","berry",808
12909,"sexual Reproductive Unit","covered seed",808
12910,"habit","tree",809
12911,"bark texture","fissured",809
12912,"bole","branched",809
12913,"thorn","absent",809
12914,"petiole","petiolate",809
12915,"stipules","present",809
12916,"leaf type","simple",809
12917,"leaf arrangement","alternate",809
12918,"leaf venation","pinnate",809
12919,"inflorescence","cymose",809
12920,"floral symmetry","actinomorphic",809
12921,"floral type","pentamerous",809
12922,"floral attachment","gamopetalous",809
12923,"corolla aestivation","imbricate",809
12924,"fruit","drupe",809
12925,"sexual Reproductive Unit","covered seed",809
12926,"habit","tree",810
12927,"bark texture","smooth",810
12928,"bole","branched",810
12929,"thorn","absent",810
12930,"petiole","petiolate",810
12931,"stipules","absent",810
12932,"leaf type","simple",810
12933,"leaf arrangement","alternate",810
12934,"leaf venation","pinnate",810
12935,"inflorescence","corymb",810
12936,"floral symmetry","actinomorphic",810
12937,"floral type","pentamerous",810
12938,"floral attachment","gamopetalous",810
12939,"corolla aestivation","valvate",810
12940,"fruit","drupe",810
12941,"sexual Reproductive Unit","covered seed",810
12942,"habit","tree",811
12943,"bark texture","fissured",811
12944,"bole","branched",811
12945,"thorn","absent",811
12946,"petiole","petiolate",811
12947,"stipules","absent",811
12948,"leaf type","simple",811
12949,"leaf arrangement","alternate",811
12950,"leaf venation","pinnate",811
12951,"inflorescence","cymose",811
12952,"floral symmetry","actinomorphic",811
12953,"floral type","pentamerous",811
12954,"floral attachment","gamopetalous",811
12955,"corolla aestivation","imbricate",811
12956,"fruit","drupe",811
12957,"sexual Reproductive Unit","covered seed",811
12958,"habit","tree",812
12959,"bark texture","fissured",812
12960,"bole","branched",812
12961,"thorn","absent",812
12962,"petiole","petiolate",812
12963,"stipules","absent",812
12964,"leaf type","simple",812
12965,"leaf arrangement","alternate",812
12966,"leaf venation","pinnate",812
12967,"inflorescence","cymose",812
12968,"floral symmetry","actinomorphic",812
12969,"floral type","pentamerous",812
12970,"floral attachment","gamopetalous",812
12971,"corolla aestivation","imbricate",812
12972,"fruit","berry",812
12973,"sexual Reproductive Unit","covered seed",812
12974,"habit","tree",813
12975,"bark texture","fissured",813
12976,"bole","branched",813
12977,"thorn","absent",813
12978,"petiole","petiolate",813
12979,"stipules","absent",813
12980,"leaf type","simple",813
12981,"leaf arrangement","alternate",813
12982,"leaf venation","pinnate",813
12983,"inflorescence","cymose",813
12984,"floral symmetry","actinomorphic",813
12985,"floral type","pentamerous",813
12986,"floral attachment","gamopetalous",813
12987,"corolla aestivation","imbricate",813
12988,"fruit","drupe",813
12989,"sexual Reproductive Unit","covered seed",813
12990,"habit","tree",814
12991,"bark texture","fissured",814
12992,"bole","branched",814
12993,"thorn","absent",814
12994,"petiole","petiolate",814
12995,"stipules","absent",814
12996,"leaf type","simple",814
12997,"leaf arrangement","alternate",814
12998,"leaf venation","pinnate",814
12999,"inflorescence","cymose",814
13000,"floral symmetry","actinomorphic",814
13001,"floral type","pentamerous",814
13002,"floral attachment","gamopetalous",814
13003,"fruit","drupe",814
13004,"sexual Reproductive Unit","covered seed",814
13005,"habit","tree",815
13006,"bark texture","plated",815
13007,"bole","branched",815
13008,"thorn","absent",815
13009,"petiole","petiolate",815
13010,"stipules","absent",815
13011,"leaf type","simple",815
13012,"leaf arrangement","alternate",815
13013,"leaf venation","pinnate",815
13014,"inflorescence","cymose",815
13015,"floral symmetry","actinomorphic",815
13016,"floral type","tetramerous",815
13017,"floral attachment","gamopetalous",815
13018,"corolla aestivation","imbricate",815
13019,"fruit","berry",815
13020,"sexual Reproductive Unit","covered seed",815
13021,"habit","tree",816
13022,"bark texture","fissured",816
13023,"bole","branched",816
13024,"thorn","absent",816
13025,"petiole","petiolate",816
13026,"stipules","absent",816
13027,"leaf type","simple",816
13028,"leaf arrangement","alternate",816
13029,"leaf venation","pinnate",816
13030,"inflorescence","cymose",816
13031,"floral symmetry","actinomorphic",816
13032,"floral type","tetramerous",816
13033,"floral attachment","gamopetalous",816
13034,"corolla aestivation","imbricate",816
13035,"fruit","berry",816
13036,"sexual Reproductive Unit","covered seed",816
13037,"habit","tree",817
13038,"bark texture","fissured",817
13039,"bole","branched",817
13040,"thorn","absent",817
13041,"petiole","petiolate",817
13042,"stipules","absent",817
13043,"leaf type","compound",817
13044,"leaf arrangement","alternate",817
13045,"leaf venation","pinnate",817
13046,"inflorescence","panicle",817
13047,"floral symmetry","actinomorphic",817
13048,"floral type","others",817
13049,"floral attachment","gamopetalous",817
13050,"corolla aestivation","valvate",817
13051,"fruit","samara",817
13052,"sexual Reproductive Unit","covered seed",817
13053,"habit","tree",818
13054,"bark texture","fissured",818
13055,"bole","branched",818
13056,"thorn","absent",818
13057,"petiole","petiolate",818
13058,"stipules","absent",818
13059,"leaf type","compound",818
13060,"leaf arrangement","alternate",818
13061,"leaf venation","pinnate",818
13062,"inflorescence","panicle",818
13063,"floral symmetry","actinomorphic",818
13064,"floral type","others",818
13065,"floral attachment","gamopetalous",818
13066,"corolla aestivation","valvate",818
13067,"fruit","berry",818
13068,"sexual Reproductive Unit","covered seed",818
13069,"habit","tree",819
13070,"bark texture","fissured",819
13071,"bole","branched",819
13072,"thorn","absent",819
13073,"petiole","petiolate",819
13074,"stipules","absent",819
