"plot_plot_id","subplot_subp_id","_fwd_position","fwd_tran","fwd_tran_label","fwd_lfid","fwd_smallct","fwd_medct","fwd_lrgct","fwd_highct","fwd_highct_qualifier","fwd_highct_label"
"517","2","3","3","225","1","17.0","1.0","0.0","","",""
"517","2","4","4","315","1","15.0","1.0","0.0","","",""
"830","1","1","1","45","1","25.0","1.0","1.0","","",""
"830","1","2","2","135","1","23.0","1.0","","","",""
"830","1","3","3","225","1","27.0","2.0","1.0","","",""
"830","1","4","4","315","1","31.0","2.0","","","",""
"830","2","1","1","45","1","27.0","1.0","1.0","","",""
"830","2","2","2","135","1","52.0","3.0","0.0","","",""
"830","2","3","3","225","1","27.0","1.0","0.0","","",""
"830","2","4","4","315","1","18.0","1.0","0.0","","",""
"830","3","1","1","45","1","18.0","1.0","0.0","","",""
"830","3","2","2","135","1","13.0","","","","",""
"830","3","3","3","225","1","14.0","1.0","0.0","","",""
"830","3","4","4","315","1","9.0","","","","",""
"801","1","1","1","45","1","28.0","","","","",""
"801","1","2","2","135","1","18.0","1.0","","","",""
"801","1","3","3","225","1","15.0","","","","",""
"801","1","4","4","315","1","27.0","2.0","","","",""
"801","2","1","1","45","1","32.0","","","","",""
"801","2","2","2","135","1","37.0","","","","",""
"801","2","3","3","225","1","21.0","1.0","","","",""
"801","2","4","4","315","1","15.0","1.0","","","",""
"801","3","1","1","45","1","12.0","","","","",""
"801","3","2","2","135","1","17.0","1.0","","","",""
"801","3","3","3","225","1","42.0","","","","",""
"801","3","4","4","315","1","20.0","1.0","","","",""
"812","1","1","1","45","1","7.0","","","","",""
"812","1","2","2","135","1","11.0","","","","",""
"812","1","3","3","225","1","5.0","1.0","","","",""
"812","1","4","4","315","1","9.0","","","","",""
"812","2","1","1","45","1","0.0","","","","",""
"812","2","2","2","135","1","6.0","","","","",""
"812","2","3","3","225","1","4.0","","","","",""
"812","2","4","4","315","1","3.0","","","","",""
"812","3","1","1","45","1","12.0","","","","",""
"812","3","2","2","135","1","3.0","","","","",""
"812","3","3","3","225","1","8.0","","","","",""
"812","3","4","4","315","1","5.0","","","","",""
"834","1","1","1","45","1","9.0","","","","",""
"834","1","2","2","135","1","5.0","","","","",""
"834","1","3","3","225","1","7.0","","","","",""
"834","1","4","4","315","1","3.0","","","","",""
"834","2","1","1","45","1","5.0","","","","",""
"834","2","2","2","135","1","3.0","","","","",""
"834","2","3","3","225","1","2.0","","","","",""
"834","2","4","4","315","1","9.0","","","","",""
"827","1","1","1","45","1","17.0","0.0","","","",""
"827","1","2","2","135","1","9.0","0.0","0.0","","",""
"827","1","3","3","225","1","13.0","0.0","0.0","","",""
"827","1","4","4","315","1","20.0","0.0","0.0","","",""
"827","2","1","1","45","1","3.0","0.0","0.0","","",""
"827","2","2","2","135","1","8.0","0.0","0.0","","",""
"827","2","3","3","225","1","6.0","0.0","0.0","","",""
"827","2","4","4","315","1","19.0","1.0","0.0","","",""
"827","3","1","1","45","1","9.0","2.0","0.0","","",""
"827","3","2","2","135","1","12.0","1.0","0.0","","",""
"827","3","3","3","225","1","17.0","0.0","0.0","","",""
"827","3","4","4","315","1","15.0","1.0","0.0","","",""
"809","1","1","1","45","1","22.0","1.0","0.0","","",""
"809","1","2","2","135","1","18.0","0.0","0.0","","",""
"809","1","3","3","225","1","17.0","0.0","0.0","","",""
"809","1","4","4","315","1","38.0","2.0","0.0","","",""
"809","2","1","1","45","1","12.0","0.0","0.0","","",""
"809","2","2","2","135","1","7.0","1.0","0.0","","",""
"809","2","3","3","225","1","29.0","1.0","0.0","","",""
"809","2","4","4","315","1","15.0","0.0","0.0","","",""
"809","3","1","1","45","1","19.0","1.0","0.0","","",""
"809","3","2","2","135","1","13.0","0.0","0.0","","",""
"809","3","3","3","225","1","28.0","0.0","0.0","","",""
"809","3","4","4","315","1","14.0","0.0","0.0","","",""
"837","1","1","1","45","1","5.0","","","","",""
"837","1","2","2","135","1","7.0","1.0","","","",""
"837","1","3","3","225","1","8.0","","","","",""
"837","1","4","4","315","1","3.0","","","","",""
"837","2","1","1","45","1","12.0","1.0","","","",""
"837","2","2","2","135","1","5.0","","","","",""
"837","2","3","3","225","1","8.0","","","","",""
"837","2","4","4","315","1","9.0","1.0","","","",""
"837","3","1","1","45","1","10.0","","","","",""
"837","3","2","2","135","1","8.0","","","","",""
"837","3","3","3","225","1","5.0","2.0","","","",""
"837","3","4","4","315","1","7.0","","","","",""
"475","1","1","1","45","1","9.0","3.0","0.0","","",""
"475","1","2","2","135","1","6.0","2.0","8.0","","",""
"475","1","3","3","225","1","9.0","2.0","0.0","","",""
"475","1","4","4","315","1","14.0","1.0","0.0","","",""
"475","2","1","1","45","1","8.0","1.0","0.0","","",""
"475","2","2","2","135","1","9.0","1.0","0.0","","",""
"475","2","3","3","225","1","7.0","3.0","0.0","","",""
"475","2","4","4","315","1","11.0","2.0","0.0","","",""
"9","1","1","1","45","1","3.0","1.0","0.0","","",""
"9","1","2","2","135","1","18.0","1.0","0.0","","",""
"9","1","3","3","225","1","21.0","3.0","1.0","","",""
"9","1","4","4","315","1","16.0","2.0","0.0","","",""
"9","3","1","1","45","1","21.0","2.0","0.0","","",""
"9","3","2","2","135","1","15.0","1.0","1.0","","",""
"9","3","3","3","225","1","19.0","2.0","1.0","","",""
"9","3","4","4","315","1","16.0","2.0","3.0","","",""
"9","2","1","1","45","1","35.0","3.0","0.0","","",""
"9","2","2","2","135","1","23.0","0.0","0.0","","",""
"9","2","3","3","225","1","3.0","0.0","0.0","","",""
"9","2","4","4","315","1","0.0","0.0","0.0","","",""
"506","1","1","1","45","1","23.0","2.0","0.0","","",""
"506","1","2","2","135","1","8.0","0.0","0.0","","",""
"506","1","3","3","225","1","44.0","1.0","0.0","","",""
"506","1","4","4","315","1","17.0","0.0","0.0","","",""
"506","2","1","1","45","1","12.0","1.0","0.0","","",""
"506","2","2","2","135","1","9.0","1.0","0.0","","",""
"506","2","3","3","225","1","5.0","2.0","1.0","","",""
"506","3","1","1","45","1","9.0","1.0","0.0","","",""
"506","3","2","2","135","1","6.0","0.0","0.0","","",""
"506","3","3","3","225","1","12.0","1.0","1.0","","",""
"506","3","4","4","315","1","28.0","3.0","0.0","","",""
"515","1","1","1","45","1","3.0","0.0","0.0","","",""
"515","1","2","2","135","1","6.0","1.0","0.0","","",""
"515","1","3","3","225","1","12.0","2.0","0.0","","",""
"515","1","4","4","315","1","8.0","1.0","0.0","","",""
"515","2","1","1","45","1","9.0","1.0","1.0","","",""
"515","2","2","2","135","1","5.0","1.0","0.0","","",""
"515","2","3","3","225","1","7.0","2.0","0.0","","",""
"515","2","4","4","315","1","5.0","0.0","0.0","","",""
"515","3","1","1","45","1","25.0","4.0","0.0","","",""
"515","3","2","2","135","1","3.0","1.0","0.0","","",""
"515","3","3","3","225","1","5.0","0.0","1.0","","",""
"515","3","4","4","315","1","8.0","1.0","0.0","","",""
"808","1","1","1","45","1","9.0","0.0","0.0","","",""
"808","1","2","2","135","1","13.0","","0.0","","",""
"808","1","3","3","225","1","5.0","0.0","0.0","","",""
"808","1","4","4","315","1","15.0","0.0","0.0","","",""
"808","2","1","1","45","1","12.0","0.0","0.0","","",""
"808","2","2","2","135","1","13.0","0.0","0.0","","",""
"808","2","3","3","225","1","18.0","0.0","0.0","","",""
"808","2","4","4","315","1","21.0","0.0","0.0","","",""
"808","3","1","1","45","1","11.0","0.0","0.0","","",""
"808","3","2","2","135","1","19.0","1.0","0.0","","",""
"808","3","3","3","225","1","3.0","0.0","0.0","","",""
"808","3","4","4","315","1","15.0","1.0","0.0","","",""
"503","1","1","1","45","1","21.0","1.0","0.0","","",""
"503","1","2","2","135","1","13.0","1.0","0.0","","",""
"503","1","3","3","225","1","17.0","2.0","0.0","","",""
"503","1","4","4","315","1","29.0","0.0","0.0","","",""
"503","2","1","1","45","1","15.0","0.0","0.0","","",""
"503","2","2","2","135","1","19.0","0.0","0.0","","",""
"503","2","3","3","225","1","5.0","0.0","0.0","","",""
"503","2","4","4","315","1","12.0","1.0","0.0","","",""
"503","3","1","1","45","1","20.0","1.0","0.0","","",""
"503","3","2","2","135","1","18.0","2.0","0.0","","",""
"503","3","3","3","225","1","23.0","2.0","0.0","","",""
"503","3","4","4","315","1","17.0","1.0","0.0","","",""
"820","1","1","1","45","1","7.0","0.0","0.0","","",""
"820","1","2","2","135","1","13.0","0.0","0.0","","",""
"820","1","3","3","225","1","21.0","1.0","0.0","","",""
"820","1","4","4","315","1","17.0","1.0","0.0","","",""
"820","2","1","1","45","1","22.0","0.0","0.0","","",""
"820","2","2","2","135","1","100.0","0.0","0.0","","",""
"820","2","3","3","225","1","19.0","0.0","0.0","","",""
"820","2","4","4","315","1","18.0","0.0","0.0","","",""
"820","3","1","1","45","1","13.0","1.0","0.0","","",""
"820","3","2","2","135","1","9.0","0.0","0.0","","",""
"820","3","3","3","225","1","21.0","0.0","0.0","","",""
"820","3","4","4","315","1","14.0","1.0","0.0","","",""
"813","1","1","1","45","1","18.0","1.0","0.0","","",""
"813","1","2","2","135","1","12.0","0.0","0.0","","",""
"813","1","3","3","225","1","25.0","0.0","0.0","","",""
"813","1","4","4","315","1","22.0","0.0","0.0","","",""
"813","2","1","1","45","1","17.0","0.0","0.0","","",""
"813","2","2","2","135","1","32.0","0.0","0.0","","",""
"813","2","3","3","225","1","7.0","0.0","0.0","","",""
"813","2","4","4","315","1","10.0","0.0","0.0","","",""
"813","3","1","1","45","1","21.0","2.0","0.0","","",""
"813","3","2","2","135","1","27.0","0.0","0.0","","",""
"813","3","3","3","225","1","18.0","0.0","0.0","","",""
"813","3","4","4","315","1","33.0","1.0","0.0","","",""
"514","1","1","1","45","1","25.0","2.0","0.0","","",""
"514","1","2","2","135","1","19.0","1.0","0.0","","",""
"514","1","3","3","225","1","39.0","2.0","1.0","","",""
"514","1","4","4","315","1","13.0","1.0","0.0","","",""
"514","2","1","1","45","1","20.0","2.0","0.0","","",""
"514","2","2","2","135","1","18.0","1.0","1.0","","",""
"514","2","3","3","225","1","9.0","0.0","0.0","","",""
"514","2","4","4","315","1","11.0","1.0","0.0","","",""
"514","3","1","1","45","1","5.0","0.0","0.0","","",""
"514","3","2","2","135","1","25.0","1.0","0.0","","",""
"514","3","3","3","225","1","9.0","0.0","","","",""
"514","3","4","4","315","1","11.0","0.0","0.0","","",""
"518","1","1","1","45","1","19.0","3.0","0.0","","",""
"518","1","2","2","135","1","13.0","0.0","0.0","","",""
"518","1","3","3","225","1","12.0","3.0","0.0","","",""
"518","1","4","4","315","1","7.0","2.0","1.0","","",""
"518","2","1","1","45","1","35.0","3.0","2.0","","",""
"518","2","2","2","135","1","41.0","1.0","0.0","","",""
"518","2","3","3","225","1","0.0","0.0","0.0","","",""
"518","2","4","4","315","1","52.0","1.0","0.0","","",""
"518","3","1","1","45","1","13.0","2.0","0.0","","",""
"518","3","2","2","135","1","18.0","2.0","1.0","","",""
"518","3","3","3","225","1","15.0","0.0","0.0","","",""
"518","3","4","4","315","1","12.0","1.0","0.0","","",""
"840","1","1","1","45","1","7.0","","","","",""
"840","1","2","2","135","1","5.0","2.0","","","",""
"840","1","3","3","225","1","4.0","1.0","","","",""
"840","1","4","4","315","1","9.0","","","","",""
"840","2","1","1","45","1","3.0","","","","",""
"840","2","2","2","135","1","6.0","","","","",""
"840","2","3","3","225","1","4.0","","","","",""
"840","2","4","4","315","1","10.0","1.0","","","",""
"840","3","1","1","45","1","12.0","1.0","","","",""
"840","3","2","2","135","1","10.0","2.0","","","",""
"840","3","3","3","225","1","8.0","","","","",""
"840","3","4","4","315","1","7.0","","","","",""
"817","1","1","1","45","1","9.0","1.0","0.0","","",""
"817","1","2","2","135","1","23.0","","","","",""
"817","1","3","3","225","1","13.0","","","","",""
"817","1","4","4","315","1","18.0","1.0","","","",""
"817","2","1","1","45","1","12.0","","","","",""
"817","2","2","2","135","1","3.0","","","","",""
"817","2","3","3","225","1","22.0","1.0","","","",""
"817","2","4","4","315","1","19.0","","","","",""
"817","3","1","1","45","1","5.0","","","","",""
"817","3","2","2","135","1","9.0","","","","",""
"817","3","3","3","225","1","4.0","1.0","","","",""
"817","3","4","4","315","1","17.0","","","","",""
"10","1","1","1","45","","21.0","1.0","0.0","","",""
"10","1","2","2","135","","16.0","3.0","1.0","","",""
"10","1","3","3","225","","13.0","0.0","0.0","","",""
"10","1","4","4","315","","14.0","3.0","0.0","","",""
"10","2","1","1","45","1","20.0","3.0","0.0","","",""
"10","2","2","2","135","1","18.0","1.0","0.0","","",""
"10","2","3","3","225","1","11.0","2.0","0.0","","",""
"10","2","4","4","315","1","32.0","5.0","1.0","","",""
"10","3","1","1","45","1","17.0","4.0","1.0","","",""
"10","3","2","2","135","1","11.0","2.0","0.0","","",""
"10","3","3","3","225","1","7.0","","","","",""
"10","3","4","4","315","1","17.0","2.0","0.0","","",""
"825","1","1","1","45","1","9.0","0.0","0.0","","",""
"825","1","2","2","135","1","52.0","1.0","0.0","","",""
"825","1","3","3","225","1","22.0","1.0","0.0","","",""
"825","1","4","4","315","1","17.0","1.0","0.0","","",""
"825","2","1","1","45","1","5.0","0.0","0.0","","",""
"825","2","2","2","135","1","0.0","0.0","0.0","","",""
"825","2","3","3","225","1","0.0","0.0","0.0","","",""
"825","2","4","4","315","1","20.0","0.0","0.0","","",""
"825","3","1","1","45","1","11.0","0.0","0.0","","",""
"825","3","2","2","135","1","24.0","1.0","0.0","","",""
"825","3","3","3","225","1","35.0","0.0","0.0","","",""
"825","3","4","4","315","1","29.0","1.0","0.0","","",""
"807","1","1","1","45","1","52.0","","","","",""
"807","1","2","2","135","1","19.0","","","","",""
"807","1","3","3","225","1","47.0","1.0","","","",""
"807","1","4","4","315","1","28.0","","","","",""
"807","2","1","1","45","1","25.0","","","","",""
"807","2","2","2","135","1","37.0","1.0","","","",""
"807","2","3","3","225","1","21.0","","","","",""
"807","2","4","4","315","1","23.0","1.0","","","",""
"807","3","1","1","45","1","17.0","","","","",""
"807","3","2","2","135","1","7.0","","","","",""
"807","3","3","3","225","1","10.0","","","","",""
"807","3","4","4","315","1","13.0","","","","",""
